HiC_scaffold_1	hic_gap_1848	+	500
HiC_scaffold_1	contig2781	+	149300
HiC_scaffold_1	hic_gap_1848	+	500
HiC_scaffold_1	hic_gap_1843	+	500
HiC_scaffold_1	hic_gap_1848	+	500
HiC_scaffold_1	contig1492	+	2669300
HiC_scaffold_1	hic_gap_1848	+	500
HiC_scaffold_1	hic_gap_1843	+	500
HiC_scaffold_1	hic_gap_1848	+	500
HiC_scaffold_1	contig2251	-	1128400
HiC_scaffold_1	hic_gap_1848	+	500
HiC_scaffold_1	hic_gap_1843	+	500
HiC_scaffold_1	hic_gap_1848	+	500
HiC_scaffold_1	contig1859	-	964100
HiC_scaffold_1	hic_gap_1848	+	500
HiC_scaffold_1	hic_gap_1843	+	500
HiC_scaffold_1	hic_gap_1848	+	500
HiC_scaffold_1	contig830	+	1462400
HiC_scaffold_1	hic_gap_1848	+	500
HiC_scaffold_1	hic_gap_1843	+	500
HiC_scaffold_1	hic_gap_1848	+	500
HiC_scaffold_1	contig1101	-	80500
HiC_scaffold_1	hic_gap_1848	+	500
HiC_scaffold_1	hic_gap_1843	+	500
HiC_scaffold_1	hic_gap_1848	+	500
HiC_scaffold_1	contig1099	-	3901100
HiC_scaffold_1	hic_gap_1848	+	500
HiC_scaffold_1	hic_gap_1843	+	500
HiC_scaffold_1	hic_gap_1848	+	500
HiC_scaffold_1	contig852	-	322716
HiC_scaffold_1	hic_gap_1848	+	500
HiC_scaffold_1	hic_gap_1843	+	500
HiC_scaffold_1	hic_gap_1848	+	500
HiC_scaffold_1	contig850	-	3728900
HiC_scaffold_1	hic_gap_1848	+	500
HiC_scaffold_1	hic_gap_1843	+	500
HiC_scaffold_1	hic_gap_1848	+	500
HiC_scaffold_1	contig848	-	17600
HiC_scaffold_1	hic_gap_1848	+	500
HiC_scaffold_1	contig2108:::fragment_1	-	491380
HiC_scaffold_1	hic_gap_1848	+	500
HiC_scaffold_1	hic_gap_1843	+	500
HiC_scaffold_1	hic_gap_1848	+	500
HiC_scaffold_1	contig2107	-	40900
HiC_scaffold_1	hic_gap_1848	+	500
HiC_scaffold_1	hic_gap_1843	+	500
HiC_scaffold_1	hic_gap_1848	+	500
HiC_scaffold_1	contig2106	-	1286400
HiC_scaffold_1	hic_gap_1848	+	500
HiC_scaffold_1	hic_gap_1843	+	500
HiC_scaffold_1	hic_gap_1848	+	500
HiC_scaffold_1	contig986	+	6492000
HiC_scaffold_1	hic_gap_1848	+	500
HiC_scaffold_1	hic_gap_1843	+	500
HiC_scaffold_1	hic_gap_1848	+	500
HiC_scaffold_1	contig1642	+	2279300
HiC_scaffold_1	hic_gap_1848	+	500
HiC_scaffold_1	hic_gap_1843	+	500
HiC_scaffold_1	hic_gap_1848	+	500
HiC_scaffold_1	contig1644	+	794400
HiC_scaffold_1	hic_gap_1848	+	500
HiC_scaffold_1	hic_gap_1843	+	500
HiC_scaffold_1	hic_gap_1848	+	500
HiC_scaffold_1	contig1091:::fragment_1	+	5664620
HiC_scaffold_1	hic_gap_1848	+	500
HiC_scaffold_1	hic_gap_1843	+	500
HiC_scaffold_1	hic_gap_1848	+	500
HiC_scaffold_1	contig786:::fragment_4	+	2922867
HiC_scaffold_1	hic_gap_1848	+	500
HiC_scaffold_1	hic_gap_1843	+	500
HiC_scaffold_1	hic_gap_1848	+	500
HiC_scaffold_1	contig557:::fragment_3	-	4340133
HiC_scaffold_2	contig2097:::fragment_2	+	1737126
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig1636	+	1015900
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig2103	-	1346200
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig2483	+	840800
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig2513	+	801400
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig1160	+	4761700
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig2563	-	216500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig1683	+	2549100
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig1687	+	261700
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig472	-	2374600
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig470	-	631000
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig468	-	931500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig466	+	15100
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig462	-	29500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig460	-	4172600
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig458	-	5808100
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig303	-	58300
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig301	-	76400
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig299	-	9463400
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig297	-	4549500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig295	-	674200
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig293	-	622800
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig291	-	2364900
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig283	-	660200
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig238	+	4146100
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig240	+	541000
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig244:::fragment_1	+	3721374
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig1313:::fragment_1	-	775990
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig1311	-	560500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig1309	-	50300
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig1307	-	541400
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig1305	-	1000700
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig1303	-	1264300
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig1301	-	356900
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig390	-	3153500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig388	-	54200
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig386	-	2133800
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig384	-	775500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig382	-	1116600
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig380	-	1632700
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig376	-	761500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig374	-	260800
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig370	-	279700
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig368	-	122600
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig366	-	696000
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig364	-	239600
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig362	-	481600
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig360	+	628000
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig356	-	925700
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig354	-	137800
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig352	-	1552800
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig350	-	1936600
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig1972	+	1535600
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig1974	+	449100
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig1617	+	2835800
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig1241	+	1667800
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig2306	-	1150100
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	+	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig1634	+	1705500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig865	+	1751700
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	hic_gap_1843	-	500
HiC_scaffold_2	hic_gap_1848	+	500
HiC_scaffold_2	contig510	+	76900
HiC_scaffold_3	hic_gap_1843	-	500
HiC_scaffold_4	contig2221:::fragment_4	+	282030
HiC_scaffold_5	hic_gap_1843	+	500
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	contig709	-	1429903
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	hic_gap_1843	+	500
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	contig707	-	4669500
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	hic_gap_1843	+	500
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	contig705	+	4022000
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	hic_gap_1843	+	500
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	contig1986	-	504700
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	hic_gap_1843	+	500
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	contig1980	-	917600
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	hic_gap_1843	+	500
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	contig498	-	10783844
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	hic_gap_1843	+	500
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	contig971	-	6319900
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	contig749:::fragment_2	+	2109277
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	hic_gap_1843	+	500
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	contig753	+	4287800
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	hic_gap_1843	+	500
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	contig755	+	1536094
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	hic_gap_1843	+	500
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	contig1817	+	1759700
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	hic_gap_1843	+	500
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	contig1821	+	876400
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	hic_gap_1843	+	500
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	contig1718	+	413200
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	hic_gap_1843	+	500
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	contig1846	+	2253501
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	hic_gap_1843	+	500
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	contig3374	+	60891
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	hic_gap_1843	+	500
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	contig1896	-	2142000
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	hic_gap_1843	+	500
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	contig1873	+	2301300
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	hic_gap_1843	+	500
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	contig1964	+	1997385
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	hic_gap_1843	+	500
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	contig2217	+	1492700
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	hic_gap_1843	+	500
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	contig2628	-	704350
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	hic_gap_1843	+	500
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	contig1407	+	457800
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	hic_gap_1843	+	500
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	contig1411	+	79200
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	hic_gap_1843	+	500
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	contig1413	+	2956200
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	hic_gap_1843	+	500
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	contig1070	+	1662100
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	hic_gap_1843	+	500
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	contig1076	+	1003300
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	hic_gap_1843	+	500
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	contig1290	-	1293900
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	hic_gap_1843	+	500
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	contig1288	-	1002300
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	hic_gap_1843	+	500
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	contig1084	+	866600
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	hic_gap_1843	+	500
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	contig1086	+	566200
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	hic_gap_1843	+	500
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	contig1280	+	863000
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	hic_gap_1843	+	500
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	contig2569	+	588100
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	hic_gap_1843	+	500
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	contig2732	-	408021
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	hic_gap_1843	+	500
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	contig2343	-	1141000
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	hic_gap_1843	+	500
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	contig1461	+	3753900
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	hic_gap_1843	+	500
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	contig2632	-	636700
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	hic_gap_1843	+	500
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	contig1837	-	748400
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	hic_gap_1843	+	500
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	contig1806	-	1563100
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	hic_gap_1843	+	500
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	contig1804	-	1131400
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	hic_gap_1843	+	500
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	contig1012	-	900900
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	hic_gap_1843	+	500
HiC_scaffold_5	hic_gap_1848	+	500
HiC_scaffold_5	contig1010	-	903100
